sim_id,reservoir_id,tiempo_dias,Porosidad,Permeabilidad_mD,Espesor_Neto_m,Area,Presion_Burbuja_psi,Bo_rb_stb,Bg_rb_scf,Rs_scf_stb,Caudal_Prod_Petroleo_bbl,Caudal_Prod_Gas_Mpc,Caudal_Iny_Agua_bbl,Prod_Acumulada_Petroleo,Prod_Acumulada_Gas,Prod_Acumulada_Agua,Iny_Acumulada_Agua,Presion_Reservorio_psi
1,spe9,1.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1193054400177356,0.0005849,1500.0,38678.0,53762.421875,0.0,38678.0,53762421.875,37.61398696899414,0.0,4615.36083984375
1,spe9,4.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1193920515387614,0.0005849,1500.0,38678.0,53762.421875,0.0,154712.0,215049687.5,160.4596405029297,0.0,4533.19287109375
1,spe9,10.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1195587910692235,0.0005849,1500.0,38678.0,53705.85546875,0.0,386780.0,537284812.5,426.5097961425781,0.0,4375.0078125
1,spe9,20.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1198225655609528,0.0005849,1500.0,38678.00390625,53741.453125,0.0,773560.0625,1074699375.0,942.5105590820312,0.0,4124.76611328125
1,spe9,30.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1188934990674482,0.0005991496379394,1487.8284897419292,38587.671875,53232.22265625,0.0,1159436.75,1607021625.0,1555.9637451171875,0.0,3912.1748046875
1,spe9,40.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1159128838330732,0.0006184938308105,1455.041722163804,38267.59765625,52657.34375,0.0,1542112.75,2133595000.0,2173.255126953125,0.0,3792.9501953125
1,spe9,45.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1149994072705731,0.0006244222937011,1444.993479976304,38088.109375,52676.01171875,0.0,1732553.25,2396975000.0,2483.993896484375,0.0,3756.4111328125
1,spe9,50.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1143601128369796,0.0006285713145751,1437.9612412067731,37944.12890625,52617.16015625,0.0,1922273.875,2660061000.0,2804.384765625,0.0,3730.83935546875
1,spe9,60.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1134219231397138,0.0006346601657104,1427.641154536851,37731.81640625,52298.89453125,0.0,2299592.0,3183049750.0,3491.703125,0.0,3693.311767578125
1,spe9,70.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.112667900922917,0.0006395537698974,1419.3469101520857,37565.54296875,52272.8515625,0.0,2675247.5,3705778250.0,4219.9580078125,0.0,3663.15087890625
1,spe9,80.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1120185295850262,0.0006437681898803,1412.2038254352883,37437.91015625,52366.43359375,0.0,3049626.75,4229442500.0,4958.47900390625,0.0,3637.176025390625
1,spe9,90.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.111436034467839,0.0006475485831909,1405.796379146226,37325.91015625,52591.671875,0.0,3422885.75,4755359500.0,5703.9501953125,0.0,3613.876220703125
1,spe9,100.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1108958000928388,0.0006515399597167,1399.853801021226,37228.87109375,53113.45703125,0.0,3795174.5,5286494000.0,6447.77978515625,0.0,3592.266845703125
1,spe9,110.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1103873955518233,0.0006561156005859,1394.2613510700542,37141.8828125,53926.2265625,0.0,4166593.25,5825756500.0,7204.23046875,0.0,3571.9306640625
1,spe9,120.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1098853922747334,0.0006604990905761,1388.8040933015648,37062.359375,55013.921875,0.0,4537217.0,6375895500.0,7985.97705078125,0.0,3552.448486328125
1,spe9,130.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1093469825457294,0.0006647127319335,1383.1859048250024,36988.92578125,56309.2890625,0.0,4907106.0,6938988500.0,8797.4609375,0.0,3533.72119140625
1,spe9,140.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.108820842103835,0.0006688303527832,1377.6957436921898,36920.09765625,57840.15234375,0.0,5276307.0,7517390000.0,9638.7275390625,0.0,3515.420654296875
1,spe9,150.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1083044721697528,0.000672871508789,1372.3075356843772,36854.53515625,59512.98828125,0.0,5644852.5,8112520000.0,10510.4814453125,0.0,3497.4599609375
1,spe9,160.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1077946931170186,0.0006768610839843,1366.9881020906273,36789.234375,61401.1640625,0.0,6012745.0,8726531000.0,11411.103515625,0.0,3479.728515625
1,spe9,170.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1072902064226826,0.0006808092407226,1361.7238931062525,36724.4375,63503.6484375,0.0,6379989.0,9361568000.0,12333.99609375,0.0,3462.18115234375
1,spe9,180.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1067884641741474,0.0006847359191894,1356.4883218171897,36665.65234375,65829.4453125,0.0,6746645.5,10019862000.0,13281.6240234375,0.0,3444.729248046875
1,spe9,190.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.106287002687331,0.0006886604003906,1351.2556802156273,36610.859375,68413.8359375,0.0,7112754.5,10704001000.0,14261.470703125,0.0,3427.287109375
1,spe9,200.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1057849305437764,0.0006925896606445,1346.0166665437523,36557.59375,71181.953125,0.0,7478330.5,11415820000.0,15279.8095703125,0.0,3409.82373046875
1,spe9,210.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.105279383973952,0.0006965461120605,1340.7413979890648,36483.53125,74065.71875,0.0,7843165.5,12156477000.0,16335.841796875,0.0,3392.239501953125
1,spe9,220.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.104770173463698,0.0007005312377929,1335.4278970125022,36375.03125,77029.6640625,0.0,8206916.0,12926774000.0,17425.443359375,0.0,3374.52783203125
1,spe9,230.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.104255256471511,0.0007045610229492,1330.0548501375022,36272.1171875,80117.09375,0.0,8569637.0,13727945000.0,18552.6640625,0.0,3356.61767578125
1,spe9,240.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1037354893206317,0.0007086287658691,1324.6311929109395,36171.9140625,83284.3671875,0.0,8931356.0,14560789000.0,19716.927734375,0.0,3338.538818359375
1,spe9,250.0,0.1156271848229518,161.0236059962606,109.4232,5016764.16,3556.4348419895755,1.1032094331072528,0.000712745727539,1319.1419106843773,36063.234375,86561.8046875,0.0,9291989.0,15426407000.0,20920.8203125,0.0,3320.2412109375
