sim_id,reservoir_id,tiempo_dias,Porosidad,Permeabilidad_mD,Espesor_Neto_m,Area,Presion_Burbuja_psi,Bo_rb_stb,Bg_rb_scf,Rs_scf_stb,Caudal_Prod_Petroleo_bbl,Caudal_Prod_Gas_Mpc,Caudal_Iny_Agua_bbl,Prod_Acumulada_Petroleo,Prod_Acumulada_Gas,Prod_Acumulada_Agua,Iny_Acumulada_Agua,Presion_Reservorio_psi
1,volve,1.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4414298446714024,0.0007192397315961153,778.3977731164131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.490814637793
1,volve,3.5999999046325684,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4415157685194246,0.0007211055741137346,778.3807890273894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.488158917493
1,volve,11.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.441760321022071,0.0007264160492348004,778.3324496946951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.534634022748
1,volve,21.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4420907973727397,0.0007335923668734854,778.2671262729771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.625813753058
1,volve,31.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4424212737234083,0.0007407686845121705,778.2018028512591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.719206583618
1,volve,41.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.442751750074077,0.0007479450021508556,778.1364794295412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.813042034229
1,volve,51.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4430822264247456,0.0007551213197895408,778.0711560078231,12121.594018564401,10786.46654993129,0.0,121215.94325684068,107864658.87781289,0.27834064737614234,0.0,4715.531046944049
1,volve,57.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4432805122351469,0.0007594271103727519,778.0319619547923,12132.116706137991,10768.097405330618,0.0,194008.63581567697,172473247.72412995,0.49416527211004124,0.0,4681.932201564892
1,volve,61.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4434127027754142,0.0007622976374282259,778.0058325861052,17599.74586273121,15591.056751216318,0.0,264407.62540899514,234837465.90032852,0.7761028223918905,0.0,4649.589069267724
1,volve,71.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.443743179126083,0.000769473955066911,777.9405091643872,17861.81414535566,15762.793078961751,0.0,443025.7699337484,392465416.55444604,1.7545425631310392,0.0,4572.04336435932
1,volve,81.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4440736554767517,0.0007766502727055961,777.8751857426693,18737.337070240006,16478.82001797094,0.0,630399.1344937552,557253610.1126554,3.05474015707883,0.0,4494.477741548663
1,volve,91.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4444041318274203,0.0007838265903442812,777.8098623209512,12983.268917686084,11394.023386588093,0.0,760231.8359554027,671193874.8788698,4.0004983369806535,0.0,4446.791185216553
1,volve,101.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.444734608178089,0.0007910029079829663,777.7445388992332,18426.06821704163,16127.600207472758,0.0,944492.5304106056,832469812.945764,5.6448650938708465,0.0,4375.128786013397
1,volve,111.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4446643777584285,0.000790120175418044,777.5680090408677,13925.777713031594,12167.221460234578,0.0,1083750.3167545116,954142047.4126097,6.95083186627078,0.0,4325.591635252033
1,volve,121.0,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4445941473387682,0.0007892374428531217,777.391479182502,14049.685142482595,12251.406107730705,14022.55419114364,1224247.0975418142,1076656112.9042501,8.256763772790606,140225.54498263306,4319.106366278716
1,volve,125.21052551269531,0.2390047128537169,2353.7843866483827,77.75,6796200.0,4054.1616681601927,1.4445645766413935,0.0007888657660545725,777.317150835262,19775.151240495008,17221.268949171732,42390.10290449837,1307510.9245670212,1149166729.2286925,9.016344338795124,318710.19073075044,4342.879046546789
