sim_id,reservoir_id,tiempo_dias,Porosidad,Permeabilidad_mD,Espesor_Neto_m,Area,Presion_Burbuja_psi,Bo_rb_stb,Bg_rb_scf,Rs_scf_stb,Caudal_Prod_Petroleo_bbl,Caudal_Prod_Gas_Mpc,Caudal_Iny_Agua_bbl,Prod_Acumulada_Petroleo,Prod_Acumulada_Gas,Prod_Acumulada_Agua,Iny_Acumulada_Agua,Presion_Reservorio_psi,Presion_Inicial_Reservorio_psi
30,norne,1121.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.291793350918568,0.0008694103856519,553.9196030010933,212172.9827953173,219744.61301674912,212008.6123498044,166630157.52408007,169519061011.3788,4243940.531595371,111408009.09157266,3545.442371017419,3890.135390713244
30,norne,1152.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2932021786255772,0.000870216291562,557.281108840446,203404.60575355083,208062.45064305572,195869.25274886427,172935705.4006266,175969008582.18155,4947709.424216537,117479953.3961214,3557.2291216401945,3890.135390713244
30,norne,1169.7142333984375,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2940072206520334,0.0008706768078649,559.2019636471721,192785.79586673836,193622.3364014258,225445.88398569656,176350758.1581981,179398886539.29633,5406752.0007195035,121473568.10756058,3565.918417152728,3890.135390713244
30,norne,1183.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2946110063325862,0.0008710221974722,560.6426146797988,189009.04704944653,199926.8343020432,225445.88398569656,178861889.63039136,182055055746.19815,5714495.930942332,124468775.99623458,3573.0007805735595,3890.135390713244
30,norne,1211.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2947319458190416,0.0008720490617338,560.9968327145864,200288.1396496691,238918.74661618084,278856.6966437911,184469947.81103104,188744776908.09656,6123175.206383563,132276770.97141102,3582.9738955412595,3890.135390713244
30,norne,1242.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2948658431076174,0.0008731859471662,561.3890026816725,203233.84721897467,248341.12346774124,293840.54921147693,190770199.66690925,196443351647.30984,6604339.04736462,141385825.8839835,3583.4725070276395,3890.135390713244
30,norne,1272.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949954211288195,0.000874286158875,561.7685220046592,206059.4095747439,240148.27970934135,250492.6966981828,196951989.22674528,203647805830.19543,7004225.560462563,148900602.4606841,3572.3817764335663,3890.135390713244
30,norne,1302.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.294972850713093,0.0008734100969688,561.6593833916713,195568.6685888635,226988.92248492033,274246.92872786074,202819049.23527205,210457477071.5244,7519143.277827652,157128014.59762564,3574.4415088364685,3890.135390713244
30,norne,1303.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.294972098365902,0.0008733808949052,561.6557454379051,206163.1914524489,239473.31048470427,257172.74600122933,203025204.0730695,210696943283.76108,7537382.156607959,157385192.38038942,3574.5129919745514,3890.135390713244
30,norne,1306.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949698413243294,0.0008732932887146,561.6448315766063,206967.47643508937,241129.79789826783,309904.38194403047,203646109.03304088,211420332306.6519,7593116.16984093,158314901.88992465,3575.45333827088,3890.135390713244
30,norne,1308.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949683366299476,0.0008732348845875,561.6375556690738,206564.4862934896,241152.38162762247,309904.38194403047,204059236.384036,211902645898.5738,7630838.523707659,158934712.422822,3576.145153409106,3890.135390713244
30,norne,1309.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949675842827568,0.000873205682524,561.6339177153075,139905.09632260288,147452.2943045128,319906.70438187633,204199146.9348039,212050097345.32632,7643911.109166757,159254612.1985842,3577.0317213693543,3890.135390713244
30,norne,1312.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.294965327241184,0.0008731180763334,561.6230038540087,187614.318365559,219731.17578606977,298861.3906586295,204761984.36174655,212709280348.91385,7696710.139449176,160151199.5646046,3577.5668490098633,3890.135390713244
30,norne,1320.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.294959308463657,0.000872884459825,561.5939002238786,186511.48849750348,219482.20738583477,298861.3906586295,206254078.43184903,214465136877.9312,7845822.683373566,162542095.01411855,3579.0930029424317,3890.135390713244
30,norne,1321.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.294958556116466,0.0008728552577615,561.5902622701124,163240.06086835635,205465.09222193743,234155.18348841433,206417324.18057364,214670610604.5891,7862583.456622924,162776252.08946413,3579.208305465469,3890.135390713244
30,norne,1323.5999755859375,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949566000321375,0.0008727793331092,561.5808036791373,182097.07325904293,233267.69365084684,235104.10954919143,206890770.81685308,215277105255.5296,7911978.913052426,163387521.0593358,3577.04123770043,3890.135390713244
30,norne,1325.199951171875,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.294955396295,0.0008727326105205,561.5749830419285,181669.15728530972,233429.78797099984,235104.10954919143,207181435.55215633,215650588650.27145,7942602.429238863,163763676.90262488,3575.743918333737,3890.135390713244
30,norne,1328.719970703125,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949527480181935,0.0008726298186865,561.5621773736175,181247.0643004534,233419.75860565703,235104.10954919143,207819436.2178005,216472230421.3723,8011085.102676277,164591252.46487686,3573.004100223935,3890.135390713244
30,norne,1333.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949495279501757,0.000872504832999,561.5466068249173,180918.98678790728,233311.37789355472,235104.10954919143,208593762.24207368,217470795847.4669,8096052.583915515,165597496.39186147,3569.778063989154,3890.135390713244
30,norne,1334.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949487756029845,0.0008724756309355,561.542968871151,117530.43355007384,144522.31586641388,314288.0115071207,208711293.6461219,217615318154.50464,8108485.967355113,165911785.6564168,3570.386002627896,3890.135390713244
30,norne,1335.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949558897954605,0.0008724342851172,561.5712801983632,114109.0344717137,140541.40826198965,313227.53958346933,208825403.39311123,217755862617.4853,8120957.875885676,166225005.6531413,3571.283636089395,3890.135390713244
30,norne,1338.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949772323728888,0.0008723102476626,561.6562141799998,167174.68147901783,202070.75240273355,309203.90340866835,209326927.74466795,218362067970.67615,8170203.163083045,167152626.94550088,3572.0199345426513,3890.135390713244
30,norne,1342.5,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2950092462390308,0.0008721241914805,561.7836151524548,166227.78240803964,202370.5209510165,309203.90340866835,210074949.78030097,219272741124.2184,8246783.9678868335,168544046.30441874,3573.1992956660065,3890.135390713244
30,norne,1347.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.295041260105173,0.0008719381352985,561.9110161249097,165934.605974395,202061.21744272453,309203.90340866835,210821663.53529385,220182022032.34067,8325986.0513290195,169935453.08371505,3574.4550087479947,3890.135390713244
30,norne,1348.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.295048374297649,0.0008718967894803,561.9393274521219,188896.70267543945,235516.65522763628,306977.99834414135,211010559.1323385,220417528481.6296,8345618.123194883,170242433.5881557,3574.392156700888,3890.135390713244
30,norne,1351.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2950430173148642,0.0008718853308253,561.9420007855757,170767.29362906056,205430.50150590477,286688.44469622726,211522864.21955496,221033823093.838,8400958.23702838,171102502.31284547,3574.610589695587,3890.135390713244
30,norne,1356.5,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2950331961797583,0.0008718643232913,561.9469018969075,170719.94806127233,204769.39328794743,286688.44469622726,212461807.17130056,222160059233.05573,8506020.091225076,172679282.39515525,3574.930161371722,3890.135390713244
